          0    0    0
          0    0    0
          1    1    1
          4    4    4
          4    4    4
          7    7    7
          7    7    7
          8    8    8
          8    8    8
         11   11   11
         12   12   12
         14   14   14
         15   15   15
         16   16   16
         17   17   17
         19   19   19
         20   20   20
         22   22   22
         22   22   22
         23   23   23
         24   24   24
         25   25   25
         28   28   28
         28   28   28
         30   30   30
         32   32   32
         32   32   32
         35   35   35
         36   36   36
         36   36   36
         36   36   36
         39   39   39
         40   40   40
         41   41   41
         43   43   43
         44   44   44
         46   46   46
         47   47   47
         48   48   48
         49   49   49
         51   51   51
         51   51   51
         52   52   52
         54   54   54
         56   56   56
         56   56   56
         57   57   57
         60   60   60
         60   60   60
         63   63   63
         64   64   64
         64   64   64
         67   67   67
         67   67   67
         68   68   68
         70   70   70
         71   71   71
         72   72   72
         73   73   73
         75   75   75
         76   76   76
         78   78   78
         79   79   79
         80   80   80
         81   81   81
         81   81   81
         84   84   84
         84   84   84
         86   86   86
         88   88   88
         88   88   88
         91   91   91
         92   92   92
         92   92   92
         95   95   95
         96   96   96
         97   97   97
         97   97   97
         99   99   99
        100  100  100
        102  102  102
        103  103  103
        104  104  104
        105  105  105
        107  107  107
        108  108  108
        110  110  110
        112  112  112
        112  112  112
        112  112  112
        113  113  113
        116  116  116
        116  116  116
        119  119  119
        120  120  120
        120  120  120
        123  123  123
        124  124  124
        126  126  126
        127  127  127
        127  127  127
        128  128  128
        129  129  129
        131  131  131
        132  132  132
        134  134  134
        135  135  135
        136  136  136
        137  137  137
        140  140  140
        140  140  140
        142  142  142
        142  142  142
        144  144  144
        144  144  144
        147  147  147
        148  148  148
        148  148  148
        151  151  151
        152  152  152
        153  153  153
        155  155  155
        156  156  156
        156  156  156
        158  158  158
        159  159  159
        160  160  160
        161  161  161
        163  163  163
        164  164  164
        166  166  166
        168  168  168
        168  168  168
        169  169  169
        172  172  172
        172  172  172
        172  172  172
        175  175  175
        176  176  176
        176  176  176
        179  179  179
        180  180  180
        182  182  182
        183  183  183
        184  184  184
        185  185  185
        187  187  187
        187  187  187
        188  188  188
        190  190  190
        191  191  191
        192  192  192
        193  193  193
        196  196  196
        196  196  196
        198  198  198
        200  200  200
        200  200  200
        203  203  203
        203  203  203
        204  204  204
        204  204  204
        207  207  207
        208  208  208
        209  209  209
        211  211  211
        212  212  212
        214  214  214
        215  215  215
        216  216  216
        216  216  216
        217  217  217
        219  219  219
        220  220  220
        222  222  222
        224  224  224
        224  224  224
        225  225  225
        228  228  228
        228  228  228
        231  231  231
        232  232  232
        232  232  232
        232  232  232
        235  235  235
        236  236  236
        238  238  238
        239  239  239
        240  240  240
        241  241  241
        243  243  243
        244  244  244
        246  246  246
        247  247  247
        247  247  247
        248  248  248
        249  249  249
        252  252  252
        252  252  252
        255  255  255
